image_name,class,height,width,channels,type,resolution,path
11338.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11338.jpg
11345.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11345.jpg
11349.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11349.jpg
11363.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11363.jpg
11366.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11366.jpg
11371.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11371.jpg
11374.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11374.jpg
11378.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11378.jpg
11410.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11410.jpg
11418.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11418.jpg
11425.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11425.jpg
11428.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11428.jpg
11458.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11458.jpg
11471.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11471.jpg
11477.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11477.jpg
11483.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11483.jpg
11494.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11494.jpg
11499.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11499.jpg
11502.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11502.jpg
11523.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11523.jpg
11530.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11530.jpg
11560.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11560.jpg
11568.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11568.jpg
11569.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11569.jpg
11570.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11570.jpg
11594.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11594.jpg
11595.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11595.jpg
11599.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11599.jpg
11601.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11601.jpg
11605.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11605.jpg
1161.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1161.jpg
11613.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11613.jpg
11620.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11620.jpg
11621.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11621.jpg
11622.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11622.jpg
11627.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11627.jpg
11628.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11628.jpg
11635.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11635.jpg
11642.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11642.jpg
11658.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11658.jpg
11670.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11670.jpg
11696.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11696.jpg
11700.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11700.jpg
11718.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11718.jpg
11731.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11731.jpg
11753.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11753.jpg
11780.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11780.jpg
11788.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11788.jpg
11795.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11795.jpg
11796.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11796.jpg
11808.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11808.jpg
11813.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11813.jpg
11827.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11827.jpg
11845.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11845.jpg
11855.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11855.jpg
11883.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11883.jpg
11899.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11899.jpg
11910.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11910.jpg
11924.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11924.jpg
11929.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11929.jpg
1193.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1193.jpg
11937.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11937.jpg
11941.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11941.jpg
11945.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11945.jpg
11947.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11947.jpg
11959.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11959.jpg
1196.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1196.jpg
11961.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11961.jpg
11990.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11990.jpg
11991.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11991.jpg
11992.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11992.jpg
11993.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\11993.jpg
12000.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12000.jpg
1201.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1201.jpg
12010.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12010.jpg
12024.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12024.jpg
12028.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12028.jpg
1204.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1204.jpg
12042.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12042.jpg
12050.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12050.jpg
12058.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12058.jpg
12060.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12060.jpg
12063.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12063.jpg
12065.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12065.jpg
12067.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12067.jpg
12068.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12068.jpg
12070.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12070.jpg
12091.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12091.jpg
12103.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12103.jpg
12134.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12134.jpg
12135.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12135.jpg
12144.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12144.jpg
12157.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12157.jpg
12160.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12160.jpg
12168.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12168.jpg
12169.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12169.jpg
12171.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12171.jpg
12172.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12172.jpg
12193.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12193.jpg
1220.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1220.jpg
12200.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12200.jpg
1221.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1221.jpg
12221.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12221.jpg
12223.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12223.jpg
12231.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12231.jpg
12232.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12232.jpg
12233.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12233.jpg
12244.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12244.jpg
12257.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12257.jpg
12263.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12263.jpg
12265.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12265.jpg
12268.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12268.jpg
12273.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12273.jpg
12280.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12280.jpg
12288.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12288.jpg
12290.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12290.jpg
12295.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12295.jpg
1231.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1231.jpg
12315.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12315.jpg
12330.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12330.jpg
12348.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12348.jpg
12382.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12382.jpg
12384.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12384.jpg
12391.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12391.jpg
12393.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12393.jpg
12396.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12396.jpg
12400.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12400.jpg
12406.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12406.jpg
12417.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12417.jpg
1242.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1242.jpg
12426.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12426.jpg
12427.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12427.jpg
12432.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12432.jpg
12435.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12435.jpg
1244.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1244.jpg
12451.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12451.jpg
12462.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12462.jpg
1248.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\1248.jpg
12489.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12489.jpg
12494.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12494.jpg
125.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\125.jpg
12500.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12500.jpg
12507.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12507.jpg
12512.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12512.jpg
12513.jpg,buildings,150,150,3,uint8,"(150, 150)",C:\Users\KHUSHI\OneDrive\Desktop\ProjectCognition3\Dataset\seg_train\seg_train\buildings\12513.jpg
